,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
647,0.718,0.711,8.0,-5.746,0.0,0.11,0.157,5.52e-05,0.1,0.92,173.916,audio_features,6Ges5C2IE738iJh4HyQizQ,spotify:track:6Ges5C2IE738iJh4HyQizQ,https://api.spotify.com/v1/tracks/6Ges5C2IE738iJh4HyQizQ,https://api.spotify.com/v1/audio-analysis/6Ges5C2IE738iJh4HyQizQ,226413,4,reggae
648,0.859,0.658,11.0,-4.79,1.0,0.159,0.145,0.0,0.12,0.672,100.065,audio_features,6XSqqQIy7Lm7SnwxS4NrGx,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,https://api.spotify.com/v1/tracks/6XSqqQIy7Lm7SnwxS4NrGx,https://api.spotify.com/v1/audio-analysis/6XSqqQIy7Lm7SnwxS4NrGx,195987,4,reggae
649,0.876,0.282,7.0,-12.618,1.0,0.319,0.0503,4.59e-05,0.0741,0.801,130.958,audio_features,5uqQyRJV8qLt8zEqnvsBVK,spotify:track:5uqQyRJV8qLt8zEqnvsBVK,https://api.spotify.com/v1/tracks/5uqQyRJV8qLt8zEqnvsBVK,https://api.spotify.com/v1/audio-analysis/5uqQyRJV8qLt8zEqnvsBVK,207733,4,reggae
650,0.801,0.839,1.0,-3.267,0.0,0.24,0.0206,7.08e-05,0.0946,0.792,170.013,audio_features,4f49sFQko7jHLEFd3tCf5p,spotify:track:4f49sFQko7jHLEFd3tCf5p,https://api.spotify.com/v1/tracks/4f49sFQko7jHLEFd3tCf5p,https://api.spotify.com/v1/audio-analysis/4f49sFQko7jHLEFd3tCf5p,229027,4,reggae
651,0.817,0.67,1.0,-6.534,1.0,0.0506,0.123,1.92e-06,0.128,0.495,130.058,audio_features,4d4ZXH4dr5bYfgErHiZCX2,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,https://api.spotify.com/v1/tracks/4d4ZXH4dr5bYfgErHiZCX2,https://api.spotify.com/v1/audio-analysis/4d4ZXH4dr5bYfgErHiZCX2,208615,3,reggae
652,0.744,0.749,1.0,-5.982,0.0,0.0318,0.33,0.169,0.0986,0.893,144.015,audio_features,5UnrKDpkTDKUAB3yM2Pu3X,spotify:track:5UnrKDpkTDKUAB3yM2Pu3X,https://api.spotify.com/v1/tracks/5UnrKDpkTDKUAB3yM2Pu3X,https://api.spotify.com/v1/audio-analysis/5UnrKDpkTDKUAB3yM2Pu3X,295868,4,reggae
653,0.582,0.704,11.0,-5.794,0.0,0.166,0.283,1.09e-05,0.13,0.428,145.905,audio_features,2a1PNDDWyt68aKJDc47k4e,spotify:track:2a1PNDDWyt68aKJDc47k4e,https://api.spotify.com/v1/tracks/2a1PNDDWyt68aKJDc47k4e,https://api.spotify.com/v1/audio-analysis/2a1PNDDWyt68aKJDc47k4e,409259,4,reggae
654,0.703,0.909,4.0,-4.456,0.0,0.0358,0.216,1.57e-06,0.162,0.777,97.982,audio_features,2jnZUvhw2LTvDI6YidRVcO,spotify:track:2jnZUvhw2LTvDI6YidRVcO,https://api.spotify.com/v1/tracks/2jnZUvhw2LTvDI6YidRVcO,https://api.spotify.com/v1/audio-analysis/2jnZUvhw2LTvDI6YidRVcO,239920,4,reggae
655,0.709,0.75,9.0,-6.519,0.0,0.095,0.311,0.0,0.344,0.824,158.088,audio_features,02ypv5cnkwTGBCMfhpRT86,spotify:track:02ypv5cnkwTGBCMfhpRT86,https://api.spotify.com/v1/tracks/02ypv5cnkwTGBCMfhpRT86,https://api.spotify.com/v1/audio-analysis/02ypv5cnkwTGBCMfhpRT86,191280,4,reggae
656,0.74,0.618,7.0,-8.148,1.0,0.0774,0.0299,0.483,0.127,0.383,168.031,audio_features,0nEUaCsD5tDZjbY7tMAaea,spotify:track:0nEUaCsD5tDZjbY7tMAaea,https://api.spotify.com/v1/tracks/0nEUaCsD5tDZjbY7tMAaea,https://api.spotify.com/v1/audio-analysis/0nEUaCsD5tDZjbY7tMAaea,266481,4,reggae
657,0.785,0.881,8.0,-4.205,0.0,0.0505,0.212,0.0,0.753,0.729,113.999,audio_features,5nJaS3PEpyPfaWiLxIGtRX,spotify:track:5nJaS3PEpyPfaWiLxIGtRX,https://api.spotify.com/v1/tracks/5nJaS3PEpyPfaWiLxIGtRX,https://api.spotify.com/v1/audio-analysis/5nJaS3PEpyPfaWiLxIGtRX,239493,4,reggae
658,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,audio_features,0SqqAgdovOE24BzxIClpjw,spotify:track:0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127,4,reggae
659,0.786,0.854,10.0,-2.4,0.0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,audio_features,0eeX8L0DWvGth1F6xVkvv7,spotify:track:0eeX8L0DWvGth1F6xVkvv7,https://api.spotify.com/v1/tracks/0eeX8L0DWvGth1F6xVkvv7,https://api.spotify.com/v1/audio-analysis/0eeX8L0DWvGth1F6xVkvv7,278644,4,reggae
660,0.869,0.538,2.0,-6.239,0.0,0.0437,0.333,0.128,0.162,0.742,141.017,audio_features,35cWnQKyLjmzkq81M51D9n,spotify:track:35cWnQKyLjmzkq81M51D9n,https://api.spotify.com/v1/tracks/35cWnQKyLjmzkq81M51D9n,https://api.spotify.com/v1/audio-analysis/35cWnQKyLjmzkq81M51D9n,238810,4,reggae
661,0.635,0.706,5.0,-3.224,0.0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4,reggae
662,0.75,0.665,8.0,-3.083,1.0,0.124,0.265,0.0,0.0515,0.697,95.239,audio_features,3f5lA8nnc4YYF1qf78WpHw,spotify:track:3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw,219357,4,reggae
663,0.709,0.726,7.0,-7.129,1.0,0.0411,0.0977,0.0,0.301,0.404,92.006,audio_features,5clFSlfkCRlhnH1cAQjSBi,spotify:track:5clFSlfkCRlhnH1cAQjSBi,https://api.spotify.com/v1/tracks/5clFSlfkCRlhnH1cAQjSBi,https://api.spotify.com/v1/audio-analysis/5clFSlfkCRlhnH1cAQjSBi,182187,4,reggae
664,0.726,0.496,4.0,-6.17,0.0,0.035,0.0808,7.43e-06,0.126,0.392,138.174,audio_features,7wCgKgkuthR3K568qESxDp,spotify:track:7wCgKgkuthR3K568qESxDp,https://api.spotify.com/v1/tracks/7wCgKgkuthR3K568qESxDp,https://api.spotify.com/v1/audio-analysis/7wCgKgkuthR3K568qESxDp,283427,4,reggae
665,0.808,0.611,0.0,-3.221,0.0,0.0663,0.683,0.00638,0.114,0.172,116.011,audio_features,1JxhrUWZjuI8AOjDJ1JpMN,spotify:track:1JxhrUWZjuI8AOjDJ1JpMN,https://api.spotify.com/v1/tracks/1JxhrUWZjuI8AOjDJ1JpMN,https://api.spotify.com/v1/audio-analysis/1JxhrUWZjuI8AOjDJ1JpMN,257384,4,reggae
666,0.674,0.741,7.0,-7.708,1.0,0.0914,0.0442,0.0,0.102,0.74,170.125,audio_features,27cyWPYManSTHiwMreSuGB,spotify:track:27cyWPYManSTHiwMreSuGB,https://api.spotify.com/v1/tracks/27cyWPYManSTHiwMreSuGB,https://api.spotify.com/v1/audio-analysis/27cyWPYManSTHiwMreSuGB,215147,4,reggae
667,0.836,0.584,7.0,-8.219,1.0,0.0793,0.0387,0.0,0.102,0.68,134.204,audio_features,2EDRUNdur7CGV2W2mwIRoS,spotify:track:2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/tracks/2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/audio-analysis/2EDRUNdur7CGV2W2mwIRoS,266400,4,reggae
668,0.814,0.739,10.0,-3.887,0.0,0.0702,0.0366,0.0,0.12,0.377,97.999,audio_features,1lPWHfrvpun8ZnxrWp3HH8,spotify:track:1lPWHfrvpun8ZnxrWp3HH8,https://api.spotify.com/v1/tracks/1lPWHfrvpun8ZnxrWp3HH8,https://api.spotify.com/v1/audio-analysis/1lPWHfrvpun8ZnxrWp3HH8,254493,4,reggae
669,0.609,0.706,0.0,-7.083,1.0,0.0476,0.182,0.000601,0.218,0.347,170.087,audio_features,0psXs0SxH2hGnJoj8C2fFf,spotify:track:0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/tracks/0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/audio-analysis/0psXs0SxH2hGnJoj8C2fFf,133080,3,reggae
670,0.387,0.842,9.0,-4.385,0.0,0.0433,0.191,0.000571,0.346,0.646,81.795,audio_features,1VGeBBGNjnscSsWToLV8cJ,spotify:track:1VGeBBGNjnscSsWToLV8cJ,https://api.spotify.com/v1/tracks/1VGeBBGNjnscSsWToLV8cJ,https://api.spotify.com/v1/audio-analysis/1VGeBBGNjnscSsWToLV8cJ,226853,4,blues
671,0.555,0.414,1.0,-8.514,0.0,0.0261,0.606,0.00615,0.0969,0.673,73.64,audio_features,6squXSZ3rl7tENdZiOuIEj,spotify:track:6squXSZ3rl7tENdZiOuIEj,https://api.spotify.com/v1/tracks/6squXSZ3rl7tENdZiOuIEj,https://api.spotify.com/v1/audio-analysis/6squXSZ3rl7tENdZiOuIEj,126920,4,blues
672,0.623,0.44,5.0,-8.216,1.0,0.0348,0.866,0.0675,0.0891,0.802,86.726,audio_features,4gi81cgaU0Xmek1IuOENM5,spotify:track:4gi81cgaU0Xmek1IuOENM5,https://api.spotify.com/v1/tracks/4gi81cgaU0Xmek1IuOENM5,https://api.spotify.com/v1/audio-analysis/4gi81cgaU0Xmek1IuOENM5,265587,4,blues
673,0.598,0.853,9.0,-5.373,1.0,0.0545,0.132,0.00297,0.132,0.312,121.988,audio_features,5zFaNeTwCtsBbMc72FtXVo,spotify:track:5zFaNeTwCtsBbMc72FtXVo,https://api.spotify.com/v1/tracks/5zFaNeTwCtsBbMc72FtXVo,https://api.spotify.com/v1/audio-analysis/5zFaNeTwCtsBbMc72FtXVo,191396,1,blues
674,0.681,0.715,7.0,-10.609,0.0,0.0912,0.812,9.43e-06,0.0777,0.957,152.134,audio_features,2pnPe4pJtq7689i5ydzvJJ,spotify:track:2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/tracks/2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/audio-analysis/2pnPe4pJtq7689i5ydzvJJ,165733,4,blues
675,0.425,0.0469,7.0,-18.612,0.0,0.0354,0.955,0.0,0.137,0.154,135.335,audio_features,0f2489MzoisF9pKduawvce,spotify:track:0f2489MzoisF9pKduawvce,https://api.spotify.com/v1/tracks/0f2489MzoisF9pKduawvce,https://api.spotify.com/v1/audio-analysis/0f2489MzoisF9pKduawvce,356627,4,blues
676,0.596,0.83,2.0,-7.257,1.0,0.0399,0.327,0.387,0.0996,0.767,128.067,audio_features,6ZM9dKXH5iWJ08KEa0FDh8,spotify:track:6ZM9dKXH5iWJ08KEa0FDh8,https://api.spotify.com/v1/tracks/6ZM9dKXH5iWJ08KEa0FDh8,https://api.spotify.com/v1/audio-analysis/6ZM9dKXH5iWJ08KEa0FDh8,198456,4,blues
677,0.494,0.586,2.0,-13.909,1.0,0.0461,0.0201,0.00104,0.102,0.651,113.618,audio_features,3OUExRnXWXzMc5sJ39u7ru,spotify:track:3OUExRnXWXzMc5sJ39u7ru,https://api.spotify.com/v1/tracks/3OUExRnXWXzMc5sJ39u7ru,https://api.spotify.com/v1/audio-analysis/3OUExRnXWXzMc5sJ39u7ru,232533,4,blues
678,0.723,0.669,7.0,-5.282,0.0,0.0289,0.0396,0.0,0.157,0.629,103.999,audio_features,2EwnRHPoqt7ofZYl9jgVLY,spotify:track:2EwnRHPoqt7ofZYl9jgVLY,https://api.spotify.com/v1/tracks/2EwnRHPoqt7ofZYl9jgVLY,https://api.spotify.com/v1/audio-analysis/2EwnRHPoqt7ofZYl9jgVLY,207177,4,blues
679,0.514,0.756,10.0,-7.988,0.0,0.147,0.337,0.0,0.135,0.764,90.307,audio_features,4Hzg7Hcqo2aUooTQ0pnBYC,spotify:track:4Hzg7Hcqo2aUooTQ0pnBYC,https://api.spotify.com/v1/tracks/4Hzg7Hcqo2aUooTQ0pnBYC,https://api.spotify.com/v1/audio-analysis/4Hzg7Hcqo2aUooTQ0pnBYC,155773,4,blues
680,0.361,0.69,9.0,-4.865,0.0,0.04,0.0272,0.000188,0.148,0.52,129.636,audio_features,12YYFvwwuYiw010ONgfYlW,spotify:track:12YYFvwwuYiw010ONgfYlW,https://api.spotify.com/v1/tracks/12YYFvwwuYiw010ONgfYlW,https://api.spotify.com/v1/audio-analysis/12YYFvwwuYiw010ONgfYlW,197080,4,blues
681,0.496,0.127,0.0,-14.211,1.0,0.0382,0.927,7.07e-05,0.132,0.211,74.746,audio_features,34zhjduFdQFhkRUJ230h9T,spotify:track:34zhjduFdQFhkRUJ230h9T,https://api.spotify.com/v1/tracks/34zhjduFdQFhkRUJ230h9T,https://api.spotify.com/v1/audio-analysis/34zhjduFdQFhkRUJ230h9T,185587,4,blues
682,0.631,0.587,6.0,-11.402,1.0,0.042,0.536,0.29,0.333,0.664,152.851,audio_features,7ycFNferNuk6wAjBa0vWvl,spotify:track:7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/tracks/7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/audio-analysis/7ycFNferNuk6wAjBa0vWvl,129333,4,blues
683,0.432,0.202,0.0,-14.518,1.0,0.0283,0.908,0.0,0.181,0.641,100.082,audio_features,07ePHsQ0SopWrnCbNjNC2D,spotify:track:07ePHsQ0SopWrnCbNjNC2D,https://api.spotify.com/v1/tracks/07ePHsQ0SopWrnCbNjNC2D,https://api.spotify.com/v1/audio-analysis/07ePHsQ0SopWrnCbNjNC2D,140533,3,blues
684,0.549,0.865,2.0,-6.073,1.0,0.217,0.172,0.0,0.234,0.352,106.358,audio_features,0hIYrRFTLlG8pRjAn9tW4P,spotify:track:0hIYrRFTLlG8pRjAn9tW4P,https://api.spotify.com/v1/tracks/0hIYrRFTLlG8pRjAn9tW4P,https://api.spotify.com/v1/audio-analysis/0hIYrRFTLlG8pRjAn9tW4P,171200,4,blues
685,0.563,0.741,7.0,-11.947,1.0,0.0486,0.602,0.00251,0.325,0.967,164.15,audio_features,0ZvgXNstN4o2ZXPomtBYVp,spotify:track:0ZvgXNstN4o2ZXPomtBYVp,https://api.spotify.com/v1/tracks/0ZvgXNstN4o2ZXPomtBYVp,https://api.spotify.com/v1/audio-analysis/0ZvgXNstN4o2ZXPomtBYVp,129133,4,blues
686,0.628,0.74,1.0,-6.99,1.0,0.0473,0.122,0.000173,0.128,0.73,160.921,audio_features,5L6hCWmvtkwKySNIK0wKDN,spotify:track:5L6hCWmvtkwKySNIK0wKDN,https://api.spotify.com/v1/tracks/5L6hCWmvtkwKySNIK0wKDN,https://api.spotify.com/v1/audio-analysis/5L6hCWmvtkwKySNIK0wKDN,148792,3,blues
687,0.431,0.789,10.0,-5.209,1.0,0.0414,0.104,0.000255,0.102,0.613,175.981,audio_features,1tyw50Pcn8A5X17Ojus9cr,spotify:track:1tyw50Pcn8A5X17Ojus9cr,https://api.spotify.com/v1/tracks/1tyw50Pcn8A5X17Ojus9cr,https://api.spotify.com/v1/audio-analysis/1tyw50Pcn8A5X17Ojus9cr,266320,4,blues
688,0.663,0.264,0.0,-14.571,1.0,0.0914,0.706,0.0,0.1,0.657,122.482,audio_features,33jt3kYWjQzqn3xyYQ5ZEh,spotify:track:33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/tracks/33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/audio-analysis/33jt3kYWjQzqn3xyYQ5ZEh,354533,4,blues
689,0.52,0.981,2.0,-2.75,1.0,0.0905,0.000867,0.00177,0.197,0.634,158.93,audio_features,2nIulsLMiP2SMTDrtxfQXX,spotify:track:2nIulsLMiP2SMTDrtxfQXX,https://api.spotify.com/v1/tracks/2nIulsLMiP2SMTDrtxfQXX,https://api.spotify.com/v1/audio-analysis/2nIulsLMiP2SMTDrtxfQXX,240572,4,blues
690,0.52,0.591,6.0,-3.225,1.0,0.0301,0.353,0.00412,0.102,0.359,151.089,audio_features,5yTpyXVKcB20zOGXU1ffgf,spotify:track:5yTpyXVKcB20zOGXU1ffgf,https://api.spotify.com/v1/tracks/5yTpyXVKcB20zOGXU1ffgf,https://api.spotify.com/v1/audio-analysis/5yTpyXVKcB20zOGXU1ffgf,279187,4,blues
691,0.464,0.462,2.0,-14.093,0.0,0.0406,0.657,0.527,0.124,0.557,124.033,audio_features,7cDxjUnMitNKQC5c8RQUko,spotify:track:7cDxjUnMitNKQC5c8RQUko,https://api.spotify.com/v1/tracks/7cDxjUnMitNKQC5c8RQUko,https://api.spotify.com/v1/audio-analysis/7cDxjUnMitNKQC5c8RQUko,319773,4,blues
692,0.341,0.764,4.0,-4.841,1.0,0.202,0.0362,2.41e-06,0.0817,0.239,128.931,audio_features,0AVIswXP3Q5FnlorjU0DbI,spotify:track:0AVIswXP3Q5FnlorjU0DbI,https://api.spotify.com/v1/tracks/0AVIswXP3Q5FnlorjU0DbI,https://api.spotify.com/v1/audio-analysis/0AVIswXP3Q5FnlorjU0DbI,207142,3,blues
693,0.468,0.418,1.0,-13.067,1.0,0.0297,0.198,0.0,0.333,0.757,99.125,audio_features,6ldnKaF2UYpOtmpOAOwlQe,spotify:track:6ldnKaF2UYpOtmpOAOwlQe,https://api.spotify.com/v1/tracks/6ldnKaF2UYpOtmpOAOwlQe,https://api.spotify.com/v1/audio-analysis/6ldnKaF2UYpOtmpOAOwlQe,148707,4,blues
694,0.641,0.703,9.0,-10.434,1.0,0.0518,0.397,0.00546,0.104,0.722,129.118,audio_features,1DKyFVzIh1oa1fFnEmTkIl,spotify:track:1DKyFVzIh1oa1fFnEmTkIl,https://api.spotify.com/v1/tracks/1DKyFVzIh1oa1fFnEmTkIl,https://api.spotify.com/v1/audio-analysis/1DKyFVzIh1oa1fFnEmTkIl,156800,4,blues
695,0.616,0.68,6.0,-4.581,1.0,0.0288,0.361,1.18e-06,0.116,0.687,149.951,audio_features,57TEkZN3f84tFJFHFrD4pO,spotify:track:57TEkZN3f84tFJFHFrD4pO,https://api.spotify.com/v1/tracks/57TEkZN3f84tFJFHFrD4pO,https://api.spotify.com/v1/audio-analysis/57TEkZN3f84tFJFHFrD4pO,234347,4,country
696,0.538,0.863,1.0,-4.483,1.0,0.0481,0.0139,0.0,0.0874,0.637,77.001,audio_features,7aEtlGHoiPAfRB084NiDmx,spotify:track:7aEtlGHoiPAfRB084NiDmx,https://api.spotify.com/v1/tracks/7aEtlGHoiPAfRB084NiDmx,https://api.spotify.com/v1/audio-analysis/7aEtlGHoiPAfRB084NiDmx,186733,4,country
697,0.604,0.444,0.0,-7.695,1.0,0.0698,0.409,0.0,0.0837,0.169,72.129,audio_features,0HEytGQM3bG1vKxER7IgVK,spotify:track:0HEytGQM3bG1vKxER7IgVK,https://api.spotify.com/v1/tracks/0HEytGQM3bG1vKxER7IgVK,https://api.spotify.com/v1/audio-analysis/0HEytGQM3bG1vKxER7IgVK,169467,4,country
698,0.64,0.663,0.0,-7.516,1.0,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4,country
699,0.585,0.55,11.0,-7.342,1.0,0.0255,0.408,3.97e-05,0.115,0.839,78.176,audio_features,0fCwTrRNfoNk962ati8n2K,spotify:track:0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/tracks/0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/audio-analysis/0fCwTrRNfoNk962ati8n2K,218280,4,country
700,0.706,0.358,6.0,-8.331,1.0,0.0347,0.677,0.0,0.107,0.478,75.991,audio_features,7cA3PnUQDlUyBBwpRozQeo,spotify:track:7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/tracks/7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/audio-analysis/7cA3PnUQDlUyBBwpRozQeo,186240,4,country
701,0.712,0.603,8.0,-5.52,1.0,0.0262,0.186,0.0,0.115,0.67,97.994,audio_features,1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493,4,country
702,0.631,0.591,7.0,-5.806,1.0,0.0277,0.667,0.0,0.11,0.494,97.087,audio_features,0WiyWiJDkNCyGNqkv7NByy,spotify:track:0WiyWiJDkNCyGNqkv7NByy,https://api.spotify.com/v1/tracks/0WiyWiJDkNCyGNqkv7NByy,https://api.spotify.com/v1/audio-analysis/0WiyWiJDkNCyGNqkv7NByy,205453,4,country
703,0.536,0.574,7.0,-6.705,1.0,0.0254,0.75,0.00277,0.105,0.877,87.194,audio_features,2tgQaL85WoRfgEa4hFQgrE,spotify:track:2tgQaL85WoRfgEa4hFQgrE,https://api.spotify.com/v1/tracks/2tgQaL85WoRfgEa4hFQgrE,https://api.spotify.com/v1/audio-analysis/2tgQaL85WoRfgEa4hFQgrE,224947,4,country
704,0.464,0.366,7.0,-9.025,1.0,0.047,0.772,1.58e-05,0.0949,0.328,78.846,audio_features,2QfX9Pdz3q66fN3kCXl0Js,spotify:track:2QfX9Pdz3q66fN3kCXl0Js,https://api.spotify.com/v1/tracks/2QfX9Pdz3q66fN3kCXl0Js,https://api.spotify.com/v1/audio-analysis/2QfX9Pdz3q66fN3kCXl0Js,221250,4,country
705,0.655,0.682,3.0,-4.562,1.0,0.0464,0.0392,0.0,0.67,0.525,124.306,audio_features,2HbpYFQbairMoU2YFyOP2x,spotify:track:2HbpYFQbairMoU2YFyOP2x,https://api.spotify.com/v1/tracks/2HbpYFQbairMoU2YFyOP2x,https://api.spotify.com/v1/audio-analysis/2HbpYFQbairMoU2YFyOP2x,161799,4,country
706,0.586,0.559,4.0,-6.725,1.0,0.05,0.639,0.0,0.0872,0.437,177.945,audio_features,69AIpwGNLxr4qS1X5ynx60,spotify:track:69AIpwGNLxr4qS1X5ynx60,https://api.spotify.com/v1/tracks/69AIpwGNLxr4qS1X5ynx60,https://api.spotify.com/v1/audio-analysis/69AIpwGNLxr4qS1X5ynx60,167480,4,country
707,0.431,0.837,9.0,-5.067,1.0,0.0432,0.259,0.0,0.0879,0.648,170.041,audio_features,0wXThIDxO3YRJCpPgnmbkw,spotify:track:0wXThIDxO3YRJCpPgnmbkw,https://api.spotify.com/v1/tracks/0wXThIDxO3YRJCpPgnmbkw,https://api.spotify.com/v1/audio-analysis/0wXThIDxO3YRJCpPgnmbkw,179294,4,country
708,0.608,0.745,1.0,-4.13,1.0,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,48UKTR66uUOT9LaUvooTNx,spotify:track:48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/tracks/48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/audio-analysis/48UKTR66uUOT9LaUvooTNx,224427,4,country
709,0.62,0.706,3.0,-4.176,1.0,0.0251,0.0755,7.78e-06,0.185,0.591,81.989,audio_features,72kGuWpRiuA149Bn5lDkIO,spotify:track:72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/tracks/72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/audio-analysis/72kGuWpRiuA149Bn5lDkIO,188483,4,country
710,0.815,0.71,6.0,-6.353,0.0,0.0469,0.129,0.528,0.113,0.572,122.967,audio_features,67p96tIoC4ESrod9kW331R,spotify:track:67p96tIoC4ESrod9kW331R,https://api.spotify.com/v1/tracks/67p96tIoC4ESrod9kW331R,https://api.spotify.com/v1/audio-analysis/67p96tIoC4ESrod9kW331R,173659,4,edm
711,0.601,0.713,4.0,-3.758,0.0,0.0449,0.0282,0.0,0.158,0.464,122.872,audio_features,1WCEAGGRD066z2Q89ObXTq,spotify:track:1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/tracks/1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/audio-analysis/1WCEAGGRD066z2Q89ObXTq,169756,4,edm
712,0.593,0.392,10.0,-6.872,0.0,0.0257,0.382,0.000114,0.131,0.25,75.065,audio_features,1snNAXmmPXCn0dkF9DaPWw,spotify:track:1snNAXmmPXCn0dkF9DaPWw,https://api.spotify.com/v1/tracks/1snNAXmmPXCn0dkF9DaPWw,https://api.spotify.com/v1/audio-analysis/1snNAXmmPXCn0dkF9DaPWw,282813,4,edm
713,0.573,0.473,8.0,-10.838,0.0,0.0269,0.0927,0.398,0.199,0.523,77.494,audio_features,4RpwQDPnn1GhWpZooUcCzd,spotify:track:4RpwQDPnn1GhWpZooUcCzd,https://api.spotify.com/v1/tracks/4RpwQDPnn1GhWpZooUcCzd,https://api.spotify.com/v1/audio-analysis/4RpwQDPnn1GhWpZooUcCzd,227653,4,edm
714,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4,edm
715,0.607,0.755,5.0,-6.069,0.0,0.0468,0.122,0.0,0.144,0.664,123.994,audio_features,3JhgPs7rbmzLBWRvHlel8U,spotify:track:3JhgPs7rbmzLBWRvHlel8U,https://api.spotify.com/v1/tracks/3JhgPs7rbmzLBWRvHlel8U,https://api.spotify.com/v1/audio-analysis/3JhgPs7rbmzLBWRvHlel8U,147629,3,edm
716,0.79,0.862,9.0,-3.24,0.0,0.11,0.037,2.25e-05,0.0814,0.593,123.992,audio_features,76dIZzTdrNO15mGBrU3MHi,spotify:track:76dIZzTdrNO15mGBrU3MHi,https://api.spotify.com/v1/tracks/76dIZzTdrNO15mGBrU3MHi,https://api.spotify.com/v1/audio-analysis/76dIZzTdrNO15mGBrU3MHi,214847,4,edm
717,0.755,0.86,5.0,-4.811,0.0,0.0523,0.0144,7.47e-06,0.344,0.618,128.004,audio_features,5OFVzqSeFxGpvDGyHvVeLj,spotify:track:5OFVzqSeFxGpvDGyHvVeLj,https://api.spotify.com/v1/tracks/5OFVzqSeFxGpvDGyHvVeLj,https://api.spotify.com/v1/audio-analysis/5OFVzqSeFxGpvDGyHvVeLj,152305,4,edm
718,0.688,0.688,3.0,-5.84,1.0,0.0357,0.3,0.0,0.0982,0.451,114.011,audio_features,0WVAQaxrT0wsGEG4BCVSn2,spotify:track:0WVAQaxrT0wsGEG4BCVSn2,https://api.spotify.com/v1/tracks/0WVAQaxrT0wsGEG4BCVSn2,https://api.spotify.com/v1/audio-analysis/0WVAQaxrT0wsGEG4BCVSn2,193321,4,edm
